Image1,Image1_Path,Image2,Image2_Path,Similarity,Text Query
http://t1.gstatic.com/images?q=tbn:ANd9GcR6M8jzOTYaQsVFlijvIukHYryN_zkbTsAU_q3OUEBw_f3fZAza,angelina+jolie_1029/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcS8srX9jqZcWaqyTujy67rugl2HXmj1E_7lNZh5F9neRkX6xRBU,angelina+jolie_1029/P.jpg,1,angelina+jolie
http://t1.gstatic.com/images?q=tbn:ANd9GcR6M8jzOTYaQsVFlijvIukHYryN_zkbTsAU_q3OUEBw_f3fZAza,angelina+jolie_1029/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTHNCdUKb-FBwLsrrgMB3SyEH8SaXCgtiQPDT8H8NAUDL0rjePc,angelina+jolie_1029/N.jpg,-1,angelina+jolie
http://t3.gstatic.com/images?q=tbn:ANd9GcS2GMrn2PYQGmunV-ojBvnBd_kEmlZWf7GmKf-YTLG_gVyOKl18,never+ending+story_1030/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQar8IWMV9tC-VF0CyHngqjWnd7S2PzZmUBzIRVa7U7NC24kSSe,never+ending+story_1030/P.jpg,1,never+ending+story
http://t3.gstatic.com/images?q=tbn:ANd9GcS2GMrn2PYQGmunV-ojBvnBd_kEmlZWf7GmKf-YTLG_gVyOKl18,never+ending+story_1030/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRKqcJKCt2VB-vLm6IBfNOXR7tYlKw5eSNqrm9twBuG8WGEP_nk,never+ending+story_1030/N.jpg,-1,never+ending+story
http://t3.gstatic.com/images?q=tbn:ANd9GcTfE7uNjco-0r-K35dfBLCtVeJF8pcKHji2BQTIGzYG_NESevQ1,gift+box_1031/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRTiFLntrz0WODseZBlOpLYFg4Haty2YCpPZTigfR1QJiBJ1ZlY,gift+box_1031/P.jpg,1,gift+box
http://t3.gstatic.com/images?q=tbn:ANd9GcTfE7uNjco-0r-K35dfBLCtVeJF8pcKHji2BQTIGzYG_NESevQ1,gift+box_1031/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRqDXbtjPc69tcEoe6I7HeRUeGkpIT1gal6-MIPa6gQccAeBZTZ,gift+box_1031/N.jpg,-1,gift+box
http://t1.gstatic.com/images?q=tbn:ANd9GcTVuYKeGRn1LR0A3GANee9U-KrWFzuy6qOTYOT59QFWpbF8uxMA,spongebob_1032/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSAXVAPePY_V2aA6Z3q59QO8TA_2bjdCJFPChy2bBthEQHr7C2n,spongebob_1032/P.jpg,1,spongebob
http://t1.gstatic.com/images?q=tbn:ANd9GcTVuYKeGRn1LR0A3GANee9U-KrWFzuy6qOTYOT59QFWpbF8uxMA,spongebob_1032/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcS7f9IJfc4IO-TM2MBgtYuXpa7MyArq0MZwCDGfMpAcu2wv_50W,spongebob_1032/N.jpg,-1,spongebob
http://t1.gstatic.com/images?q=tbn:ANd9GcRlfMHZJ8nTTpPZ67Vs07rs1sITYPlyGz7a1RXSOWCvs7HouajO,inuyasha+and+kagome_1033/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRblSG7kGw2RM3EFAaRxJ2N3UcF5umIQOC3biA28a7SL1VPNIUK,inuyasha+and+kagome_1033/P.jpg,1,inuyasha+and+kagome
http://t1.gstatic.com/images?q=tbn:ANd9GcRlfMHZJ8nTTpPZ67Vs07rs1sITYPlyGz7a1RXSOWCvs7HouajO,inuyasha+and+kagome_1033/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQsMVXrWIxKqV2sZKTdQAgwgJqfpdXm8UD_k97JZwBtd8NVeJwP,inuyasha+and+kagome_1033/N.jpg,-1,inuyasha+and+kagome
http://t1.gstatic.com/images?q=tbn:ANd9GcRlfMHZJ8nTTpPZ67Vs07rs1sITYPlyGz7a1RXSOWCvs7HouajO,inuyasha+and+kagome_1034/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTdqkUN0SKM48QAVqM9pJ7x88CHcF3HM8WSqfB93kbO-v9s8ma9,inuyasha+and+kagome_1034/P.jpg,1,inuyasha+and+kagome
http://t1.gstatic.com/images?q=tbn:ANd9GcRlfMHZJ8nTTpPZ67Vs07rs1sITYPlyGz7a1RXSOWCvs7HouajO,inuyasha+and+kagome_1034/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQsMVXrWIxKqV2sZKTdQAgwgJqfpdXm8UD_k97JZwBtd8NVeJwP,inuyasha+and+kagome_1034/N.jpg,-1,inuyasha+and+kagome
http://t1.gstatic.com/images?q=tbn:ANd9GcRlfMHZJ8nTTpPZ67Vs07rs1sITYPlyGz7a1RXSOWCvs7HouajO,inuyasha+and+kagome_1035/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTRV1jksWaRSHCMcc_9NXU2mlHMdVpE3PGOgwoWU7B_5bbyjl1Z,inuyasha+and+kagome_1035/P.jpg,1,inuyasha+and+kagome
http://t1.gstatic.com/images?q=tbn:ANd9GcRlfMHZJ8nTTpPZ67Vs07rs1sITYPlyGz7a1RXSOWCvs7HouajO,inuyasha+and+kagome_1035/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTiZzBGRh4U0OVOFjmlRIBc03Bxvlnqe4ZbRoczRY6ksGI83gnv,inuyasha+and+kagome_1035/N.jpg,-1,inuyasha+and+kagome
http://t3.gstatic.com/images?q=tbn:ANd9GcSbSZVXQHseuqud3u9V1rYbQNTDu6YSLyUFJNP5CIVNl4rRVcs4,xbox+360_1036/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSn_R0fKX0fMDMUpcho-6tQRkoHIhKaaFzXqd4htGalwwnZ9ntm,xbox+360_1036/P.jpg,1,xbox+360
http://t3.gstatic.com/images?q=tbn:ANd9GcSbSZVXQHseuqud3u9V1rYbQNTDu6YSLyUFJNP5CIVNl4rRVcs4,xbox+360_1036/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTF8F7jekJCy5-O0GS4hF11HqolvZaKeh00OkOTCGcGEY1RLkzU,xbox+360_1036/N.jpg,-1,xbox+360
http://t0.gstatic.com/images?q=tbn:ANd9GcQMUWzYQabDhG0HENYH0dxXKX8FlLHYZyaHJBSTllCpzfBCmGDQ,toy+machine_1037/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRvgJZZ6iplf9DJDmlTF_dd5n5SwNrmNgr--ywRfI4GXl1f1JRG,toy+machine_1037/P.jpg,1,toy+machine
http://t0.gstatic.com/images?q=tbn:ANd9GcQMUWzYQabDhG0HENYH0dxXKX8FlLHYZyaHJBSTllCpzfBCmGDQ,toy+machine_1037/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTMJ2RE1jmRUuYino5iRAC0Si3ISKqx1q70osEoAifd8DLr3Hal,toy+machine_1037/N.jpg,-1,toy+machine
http://t0.gstatic.com/images?q=tbn:ANd9GcQMUWzYQabDhG0HENYH0dxXKX8FlLHYZyaHJBSTllCpzfBCmGDQ,toy+machine_1038/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRHuiCQ5s1T4TC01wGx77M8Kdbmb7sVkg93JMTxLXJZ4ef6MVsV,toy+machine_1038/P.jpg,1,toy+machine
http://t0.gstatic.com/images?q=tbn:ANd9GcQMUWzYQabDhG0HENYH0dxXKX8FlLHYZyaHJBSTllCpzfBCmGDQ,toy+machine_1038/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQVN0Xb9MM3i-0QcZINyoA5KciYFFC6rKWbq5P7UnJ_VXf7nq6a,toy+machine_1038/N.jpg,-1,toy+machine
http://t1.gstatic.com/images?q=tbn:ANd9GcRwfs_3Tk0JhYLuXOxITBMOII6aK0YbjYTOkRWk6CHqC0J0gbGN,nelly_1039/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQciUTPs-hfAOxvEhaMCYgU8kAA6F79u-OEB4yv2sk1glvw6dv9,nelly_1039/P.jpg,1,nelly
http://t1.gstatic.com/images?q=tbn:ANd9GcRwfs_3Tk0JhYLuXOxITBMOII6aK0YbjYTOkRWk6CHqC0J0gbGN,nelly_1039/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRMiLAc9LCJ8Oaf09cfjzY624Q3wK2BjqgWHp77HDJ8ufpVKnLd,nelly_1039/N.jpg,-1,nelly
http://t1.gstatic.com/images?q=tbn:ANd9GcS_kbtk5pSQiv8bJYsQKRIQP9-s4Unv5yNbA9FbbSoPAkpEZ_GE,israeli+women_1040/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSQMrFfA1fpbU7TiJihJ5kUqS4D9-u5JwloMiuivPv-a41gQlSk,israeli+women_1040/P.jpg,1,israeli+women
http://t1.gstatic.com/images?q=tbn:ANd9GcS_kbtk5pSQiv8bJYsQKRIQP9-s4Unv5yNbA9FbbSoPAkpEZ_GE,israeli+women_1040/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcR1WZsKslyEOMATihDVVRmulhP7Bjz0rNwC2riLngtHydfliPuX,israeli+women_1040/N.jpg,-1,israeli+women
http://t0.gstatic.com/images?q=tbn:ANd9GcTD7ta4Kw803H0MftcK_dumzPC21dCSz-WDPYvRsW58Mw-3u6NZ,funny+animals_1041/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTev4ANZgrAYLY6jUrRiQWC4UUGIiika0Fo3PAqGB65lQzQu2bp,funny+animals_1041/P.jpg,1,funny+animals
http://t0.gstatic.com/images?q=tbn:ANd9GcTD7ta4Kw803H0MftcK_dumzPC21dCSz-WDPYvRsW58Mw-3u6NZ,funny+animals_1041/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQK-fUhlORKnfIMbEvwjdh0rfjU0qLvqQGs-Bv5CrkR6hmuSD3o,funny+animals_1041/N.jpg,-1,funny+animals
http://t1.gstatic.com/images?q=tbn:ANd9GcQcVDU_WJSUGOsMtao0mKavgQDu54JvwBAFg8dv1B6TLLT65549,new+york+city_1042/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQJsBbKl8YYLNrHYbP6bIS_imUeyIl7YTPDFDp5aZue2Nrqm5rW,new+york+city_1042/P.jpg,1,new+york+city
http://t1.gstatic.com/images?q=tbn:ANd9GcQcVDU_WJSUGOsMtao0mKavgQDu54JvwBAFg8dv1B6TLLT65549,new+york+city_1042/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRR1HXzx-L1HBukLsGjBUwTklzqGmJUgSD7ov23ESxaKzdB_e6Z,new+york+city_1042/N.jpg,-1,new+york+city
http://t2.gstatic.com/images?q=tbn:ANd9GcQgsog7m1I-Q80ijvBpLWzL7rsE455tvpSO-ouSEjfiGWCmVAT1,columbia+university_1043/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTFXPg-wx0tHKIwnF9dsxXtP6Gx-YyqB5iaieqvKuHmjhdTtdAB,columbia+university_1043/P.jpg,1,columbia+university
http://t2.gstatic.com/images?q=tbn:ANd9GcQgsog7m1I-Q80ijvBpLWzL7rsE455tvpSO-ouSEjfiGWCmVAT1,columbia+university_1043/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQRY1FaSuXGw-vbBlo8n0Hptw1i-nOQF8LCJvnZNnKv2jPBd7Dm,columbia+university_1043/N.jpg,-1,columbia+university
http://t1.gstatic.com/images?q=tbn:ANd9GcRgZoUZZJxvWlAGFL31vGB8aAZ3_1qb2U8qmke4mCxhGGpTZoNA,pink+floyd_1044/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTw3EJR1bCTKMiHm4XFBnINQPpdsMnDf8PEcec2evPoy_f1rRzv,pink+floyd_1044/P.jpg,1,pink+floyd
http://t1.gstatic.com/images?q=tbn:ANd9GcRgZoUZZJxvWlAGFL31vGB8aAZ3_1qb2U8qmke4mCxhGGpTZoNA,pink+floyd_1044/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcS8fWoRlqFnD9Hortw9hMr_WYWx_frxjnp9wN5YJY2QFT5pGcoI,pink+floyd_1044/N.jpg,-1,pink+floyd
http://t0.gstatic.com/images?q=tbn:ANd9GcRWsb65QCCwg-v1jae4cLRxHzZShyGWMFE0XiiwFb3Zb-JQOZkp,patsy+kensit_1045/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTJ_6Aj-KoECFW7EmwRp1gQdbwh0KuPNJiwDXOAkrpjiF7zIal9,patsy+kensit_1045/P.jpg,1,patsy+kensit
http://t0.gstatic.com/images?q=tbn:ANd9GcRWsb65QCCwg-v1jae4cLRxHzZShyGWMFE0XiiwFb3Zb-JQOZkp,patsy+kensit_1045/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQnaCN7D26XJbmHlMAHR0R5wJppRU33WcA7MfJ8MxEv9sFIN2O3,patsy+kensit_1045/N.jpg,-1,patsy+kensit
http://t2.gstatic.com/images?q=tbn:ANd9GcSaVJOgiWF9cYTC7T4XwmCt7BWhsYQ2TVFl3lHCoXLEZUorukSW,mena_1046/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSku_Bg9jSTgXQIso-xrEcRepVaUGNBZxXCsv7DvVrjvSh7bthw,mena_1046/P.jpg,1,mena
http://t2.gstatic.com/images?q=tbn:ANd9GcSaVJOgiWF9cYTC7T4XwmCt7BWhsYQ2TVFl3lHCoXLEZUorukSW,mena_1046/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSJlSP1QAZd3XlT0rqt9mO2F3_Njqq3Wyq3rBg1N5j5xTwXGdH0,mena_1046/N.jpg,-1,mena
http://t1.gstatic.com/images?q=tbn:ANd9GcTbH2Ha7JNus4vU9D5Uh1UhJAiNMXurJMdqih0NnH6m8RNEGau0,aishwarya+rai_1047/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRzJ22VtwNwM7MIwt2CeTahxoF1y9CPSCf3YGDWf_HEnfefXP_4,aishwarya+rai_1047/P.jpg,1,aishwarya+rai
http://t1.gstatic.com/images?q=tbn:ANd9GcTbH2Ha7JNus4vU9D5Uh1UhJAiNMXurJMdqih0NnH6m8RNEGau0,aishwarya+rai_1047/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTQQHtAzOfZDvUMPBXJnxMnHN9gXvW1QqOjWgEFUHsJsEo5dwAj,aishwarya+rai_1047/N.jpg,-1,aishwarya+rai
http://t1.gstatic.com/images?q=tbn:ANd9GcTbH2Ha7JNus4vU9D5Uh1UhJAiNMXurJMdqih0NnH6m8RNEGau0,aishwarya+rai_1048/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQGIfkkJr1kK4H2Sc6OvILFONIlWebSu0YkKc-L-Y0Cr9zNhJpY,aishwarya+rai_1048/P.jpg,1,aishwarya+rai
http://t1.gstatic.com/images?q=tbn:ANd9GcTbH2Ha7JNus4vU9D5Uh1UhJAiNMXurJMdqih0NnH6m8RNEGau0,aishwarya+rai_1048/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTr4Ci9eLQZ9ydB_wJaQ7_WmbHbShWVBtRncPuzQu8n7LJa9tL0,aishwarya+rai_1048/N.jpg,-1,aishwarya+rai
http://t1.gstatic.com/images?q=tbn:ANd9GcTbH2Ha7JNus4vU9D5Uh1UhJAiNMXurJMdqih0NnH6m8RNEGau0,aishwarya+rai_1049/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRK3bknW09wVQTOa8bwXMBAeAh91TymS4FBP4dQSE6LA0y7vvqD,aishwarya+rai_1049/P.jpg,1,aishwarya+rai
http://t1.gstatic.com/images?q=tbn:ANd9GcTbH2Ha7JNus4vU9D5Uh1UhJAiNMXurJMdqih0NnH6m8RNEGau0,aishwarya+rai_1049/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQGZaBeaw4NPhEdO5sUQ9H_hJaik91FNu9Ww52ryHrNHzsg9PiA,aishwarya+rai_1049/N.jpg,-1,aishwarya+rai
http://t3.gstatic.com/images?q=tbn:ANd9GcQ2Ub2JN5Hc1eybDqvJc43GN0_d6IZ-bNKFtG8FMWebvwEuJtXt,alexandrite_1050/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRCumYxZWpEVfgKkKeCBeZMJ61a2nbIMfkrE3H2l4LmVWlStvgg,alexandrite_1050/P.jpg,1,alexandrite
http://t3.gstatic.com/images?q=tbn:ANd9GcQ2Ub2JN5Hc1eybDqvJc43GN0_d6IZ-bNKFtG8FMWebvwEuJtXt,alexandrite_1050/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQ3ei2Ue-G7eWVWI2Aoo8p2LtJA6vGrIRxXqLm2qySNiVPnrXHm,alexandrite_1050/N.jpg,-1,alexandrite
http://t3.gstatic.com/images?q=tbn:ANd9GcRcT2toCq4X2eZbfGHe8lm2JhzyjpTeYJxcgLl_5bO4NgGABVNE,beyonce+knowles_1051/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSOXKds0fn2ilzv6hJzxE4Uh_0yKXDRlaeqoJO6w_ddB2s6Z7hk,beyonce+knowles_1051/P.jpg,1,beyonce+knowles
http://t3.gstatic.com/images?q=tbn:ANd9GcRcT2toCq4X2eZbfGHe8lm2JhzyjpTeYJxcgLl_5bO4NgGABVNE,beyonce+knowles_1051/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRnu_Iz8gcZghL_s4J69D8qjk5MKXSSYcOdNTXSDzP18Vtx4F4I,beyonce+knowles_1051/N.jpg,-1,beyonce+knowles
http://t3.gstatic.com/images?q=tbn:ANd9GcRcT2toCq4X2eZbfGHe8lm2JhzyjpTeYJxcgLl_5bO4NgGABVNE,beyonce+knowles_1052/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRVLm-F8IAAQsBBWGp83digkFvZg634j-lgFA-TvZ0fUCrDlXAM,beyonce+knowles_1052/P.jpg,1,beyonce+knowles
http://t3.gstatic.com/images?q=tbn:ANd9GcRcT2toCq4X2eZbfGHe8lm2JhzyjpTeYJxcgLl_5bO4NgGABVNE,beyonce+knowles_1052/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQ0vsrav3p-uaBNI3CZj85i555FOCz7I2ILZVerZby6Bm-JWEWz,beyonce+knowles_1052/N.jpg,-1,beyonce+knowles
http://t0.gstatic.com/images?q=tbn:ANd9GcTnnnnMLMH75RlwEGMe2j24c4rbXucqGKyyZ3h56KIZe5LRXhDB,halo_1053/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSxhxE2afcvRCmmG5x_8ZsNCKpDrCAipND3Jf3DnFuIcZVGZWeB,halo_1053/P.jpg,1,halo
http://t0.gstatic.com/images?q=tbn:ANd9GcTnnnnMLMH75RlwEGMe2j24c4rbXucqGKyyZ3h56KIZe5LRXhDB,halo_1053/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcRyOLAOy7knzTABP1l6dEzInMKSjPO-qPf1Z3bUMiHHlFiQtwbX,halo_1053/N.jpg,-1,halo
http://t0.gstatic.com/images?q=tbn:ANd9GcTnnnnMLMH75RlwEGMe2j24c4rbXucqGKyyZ3h56KIZe5LRXhDB,halo_1054/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSTDVlb72OdiMOPGQm7D5_1Dl_DiUCNhUWNnge-T5q9m3u3qhtX,halo_1054/P.jpg,1,halo
http://t0.gstatic.com/images?q=tbn:ANd9GcTnnnnMLMH75RlwEGMe2j24c4rbXucqGKyyZ3h56KIZe5LRXhDB,halo_1054/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTw6xtxwpByukND6jvINt_uOrc6WQgrZlp-FYA6WlSH62b52Zf1,halo_1054/N.jpg,-1,halo
http://t1.gstatic.com/images?q=tbn:ANd9GcSqWLd7RzhemGjGuLj_z06NXjcguXJBJBcguxY0TbS4e2YUjsIR,simpsons_1055/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQY1l63GhXuBsvuEsXPaelHEVWzwFC5dYDtCbZdkT_WzrHDodaI,simpsons_1055/P.jpg,1,simpsons
http://t1.gstatic.com/images?q=tbn:ANd9GcSqWLd7RzhemGjGuLj_z06NXjcguXJBJBcguxY0TbS4e2YUjsIR,simpsons_1055/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcT-sAgPn8ILFhSfd7s73sSrVK4msoBF_0FTrCudKuhJZ-gsumqN,simpsons_1055/N.jpg,-1,simpsons
http://t0.gstatic.com/images?q=tbn:ANd9GcSbn6_6pTondZKnLVy__Gcejur_dpkymjiT6XjIXLlLibsTusMK,hot+water+music_1056/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRUbdkKg__vli59hSErsvAvWGj_S_AXey_qXIFwgHT_hBCvM6lw,hot+water+music_1056/P.jpg,1,hot+water+music
http://t0.gstatic.com/images?q=tbn:ANd9GcSbn6_6pTondZKnLVy__Gcejur_dpkymjiT6XjIXLlLibsTusMK,hot+water+music_1056/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTeQrNGNkAknZQj-VWMpDO9ohogaX5VzkJtw2Q5G6B_DsL5wPwe,hot+water+music_1056/N.jpg,-1,hot+water+music
http://t1.gstatic.com/images?q=tbn:ANd9GcSY50QQ2WqwQCCMyUfL7xTncqMFVU1kFOdaQCh2EhY4L3ZkgVZj,columbia+university_1057/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRYG_UDoGuMBW2KlkJwAvH76M8inor1lWwAj7oX3bg3j2TC4YKa,columbia+university_1057/P.jpg,1,columbia+university
http://t1.gstatic.com/images?q=tbn:ANd9GcSY50QQ2WqwQCCMyUfL7xTncqMFVU1kFOdaQCh2EhY4L3ZkgVZj,columbia+university_1057/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTz_zEvO4RV3PSqKeWNhur426Hf2FqRoa3ZJzTTHoL6_qnn2y1w,columbia+university_1057/N.jpg,-1,columbia+university
http://t0.gstatic.com/images?q=tbn:ANd9GcSae5XH1sqLhzL72IgMlSj0r2U5_AArZWBqkmWVKiNxvJkduX8z,clouds_1058/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcRfZO58tS4REiR6U5oez-RzQYoCuTi1vaXaWtI7_PAOZm6xqUsq,clouds_1058/P.jpg,1,clouds
http://t0.gstatic.com/images?q=tbn:ANd9GcSae5XH1sqLhzL72IgMlSj0r2U5_AArZWBqkmWVKiNxvJkduX8z,clouds_1058/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQU9YJ5_fq1maRfxU3PrXVHnOk5N2v6Rxhzb5jB8EIoeK1G0oIb,clouds_1058/N.jpg,-1,clouds
http://t3.gstatic.com/images?q=tbn:ANd9GcT01SVJGLHX7OeSzKYMfzLpdX52Et7oJ18PYgcmqIw_uYgjFQ5_,animal+cells_1059/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcR5HeCN_TecYjwF4GEtWXNcNom8PkG1qRkZf5ojWPwcFZBpVXvu,animal+cells_1059/P.jpg,1,animal+cells
http://t3.gstatic.com/images?q=tbn:ANd9GcT01SVJGLHX7OeSzKYMfzLpdX52Et7oJ18PYgcmqIw_uYgjFQ5_,animal+cells_1059/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQg-lbu9eGAhCIDCKmp9oWj08cOoIztfpkogNpe8k5RD0TpT8_e,animal+cells_1059/N.jpg,-1,animal+cells
http://t2.gstatic.com/images?q=tbn:ANd9GcSS7O2bBfk456IPi2Va2g4-cHIXk-NaVcwEHzhXyDdlbzYEqm6i,domo-kun_1060/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSVNYXxvY2W6vZbxmBNfJ7zC8eBbs2xBHela4DaqrDF2ug_Ot3a,domo-kun_1060/P.jpg,1,domo-kun
http://t2.gstatic.com/images?q=tbn:ANd9GcSS7O2bBfk456IPi2Va2g4-cHIXk-NaVcwEHzhXyDdlbzYEqm6i,domo-kun_1060/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQwhNQUYkBtLKqzrTXsSQg1Nr1ND7HZHzJ4sFXU_kjyvrZCq03g,domo-kun_1060/N.jpg,-1,domo-kun
http://t2.gstatic.com/images?q=tbn:ANd9GcSS7O2bBfk456IPi2Va2g4-cHIXk-NaVcwEHzhXyDdlbzYEqm6i,domo-kun_1061/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSoi3DR4_pEvAI26vj3Jnb2kG1_Wdxu_Xg8dR9lmaOoDYZA9e65,domo-kun_1061/P.jpg,1,domo-kun
http://t2.gstatic.com/images?q=tbn:ANd9GcSS7O2bBfk456IPi2Va2g4-cHIXk-NaVcwEHzhXyDdlbzYEqm6i,domo-kun_1061/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQBK_F0WDIiFxDRjUpyQ_5drtICfraB6TOTTqBaXJw28aIKlnL0,domo-kun_1061/N.jpg,-1,domo-kun
http://t3.gstatic.com/images?q=tbn:ANd9GcTYxor8pji1fmse34hbd0G98ai15Fglc2yjaWIb3tG2a9CrKTJu,rome_1062/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRjN3TXwmbm8uJJcLJDoC5guXRyypyQnqmWCGV31qufVZTdoJNR,rome_1062/P.jpg,1,rome
http://t3.gstatic.com/images?q=tbn:ANd9GcTYxor8pji1fmse34hbd0G98ai15Fglc2yjaWIb3tG2a9CrKTJu,rome_1062/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSpLmLWh7oO3urJgqOGK3bTJogosSiEs8lSTWqmxG9SnGj7tnvF,rome_1062/N.jpg,-1,rome
http://t1.gstatic.com/images?q=tbn:ANd9GcTSJZUf9BGsQqhp1hQVD-SH9sfeT9XVHQdEsbOzUwpc9Z99QBxC,heather+graham_1063/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSr3TdMtpJFF8z7DUQTvlfdZmE1sWrPTJTrHNMqfUb3SGvz6CZw,heather+graham_1063/P.jpg,1,heather+graham
http://t1.gstatic.com/images?q=tbn:ANd9GcTSJZUf9BGsQqhp1hQVD-SH9sfeT9XVHQdEsbOzUwpc9Z99QBxC,heather+graham_1063/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQ-ZN7091C4En-o3S403qFVzMMnxhGPqFU9EnjfBGhZa2qGkmWt,heather+graham_1063/N.jpg,-1,heather+graham
http://t1.gstatic.com/images?q=tbn:ANd9GcTSJZUf9BGsQqhp1hQVD-SH9sfeT9XVHQdEsbOzUwpc9Z99QBxC,heather+graham_1064/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQMIZAv_OctV6CiS3_uL4qoqhDOUDDGCBhgjtWDYD9_ukSh4KGv,heather+graham_1064/P.jpg,1,heather+graham
http://t1.gstatic.com/images?q=tbn:ANd9GcTSJZUf9BGsQqhp1hQVD-SH9sfeT9XVHQdEsbOzUwpc9Z99QBxC,heather+graham_1064/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTe20qr-0oBsMKEdLnGcw2e-Lsrvue83bmOvtxfi8LgrY7uN2LH,heather+graham_1064/N.jpg,-1,heather+graham
http://t3.gstatic.com/images?q=tbn:ANd9GcQUmA604EHuj8ycN5MTSLhwwnLQO4eGzqgChMxyfSKqN1C58VnX,cartoon_1065/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQj_rS4cFZ3fV02fdkvL6pWnyePwDXEyCVG9CVZnDpP3xZQhWQu,cartoon_1065/P.jpg,1,cartoon
